113.1281570627	151.965929751884	100.138884814719
115.663850645893	152.664291462761	99.8376267870611
115.112900817554	152.75484429249	99.7692123726073
114.99755192289	151.93364520444	99.793346343248
115.373392476334	153.392903379782	99.9876035379647
115.366675281144	153.566262780131	99.465418916707
114.915467318657	152.967163284168	100.570413116322
113.262148800494	152.068158811626	100.712317876344
114.194855875822	152.282088865704	99.5792840153825
118.308736027866	155.024480283146	103.289702731594
121.311670889172	156.173972651336	106.194358581766
124.0447751979	157.273209871404	110.453452684732
126.362723954013	160.15697332703	113.648214572566
129.723959629885	161.910578501688	116.312134005594
131.427102072056	163.376353386883	119.046445304515
134.234961770316	164.446711325524	122.20166465784
136.93679853583	166.255114267351	124.886120170211
138.056558267866	166.627470355869	127.511550311112
141.78980216143	168.306798873205	130.6595791033
143.634905844953	170.132975978203	132.575899149006
144.927832326864	172.367370559631	136.265428704781
147.582807544114	172.123090272587	137.180272521535
150.270537492795	174.267483521105	139.94449197953
150.39114387503	174.344468669453	142.301610677758
153.391466935158	176.049270910858	144.917860973205
156.437476501528	177.381830768936	147.33223289351
157.420013747284	178.324190281178	148.976542468049
159.03243353194	180.591813716476	150.28649324678
160.895587357707	180.61728227751	153.061929101517
161.90940438403	181.432664164655	154.306739111957
163.092579841554	182.559052222916	155.706513130038
164.919715103755	183.501181555835	158.051562454501
166.495230900119	183.538103287456	159.675849227424
167.754049203222	184.935446382807	161.508486762014
169.077339992619	185.214553836281	163.815356590365
171.533884235912	186.250491592202	164.560968385962
172.545104954345	187.402272040436	165.958949431501
173.182387689279	188.464790985464	168.363744297007
174.563045244051	188.270215823776	168.608957886102
175.61759415569	189.112847743403	170.978766900239
175.725456051936	189.641265828853	172.756140459006
177.123077373957	191.959336586957	172.246095820465
178.06634444614	191.299796845282	173.606736020887
168.09554305135	185.199480527512	160.207002741779
160.009187985192	179.502160910935	150.510089120331
152.066588286051	175.918523396924	142.847103480632
145.949683106976	171.109117958107	134.832354540291
140.006695262819	168.026460286446	129.355237742979
135.303036278706	166.546321624747	122.944652506245
133.094913076578	163.115544139183	121.287316048378
129.767114820331	161.626173602749	116.999893126068
127.493940220078	160.183726247129	114.348061732914
124.59243135727	159.502786477093	111.377610534256
123.265657483112	158.425944813133	108.971023148433
122.463660051909	156.725079503133	108.243698582365
120.134529020875	157.621390332463	106.715198850315
119.581980650771	156.324309076029	106.004915106431
118.903949698248	155.377378766843	104.13181536243
117.964017039373	155.094234158985	102.900738272106
117.872332941122	153.582644904447	103.528503000311
117.170119133767	153.396530410007	102.626672284545
116.99210687931	154.28756381875	102.53758663745
115.750496906099	153.814266476276	101.913244712204
115.481508060733	154.016430016932	101.577879957937
115.941148794011	153.755261983128	101.418143114577
115.937589390987	153.312777106548	100.833107118176
115.837309370514	153.205654265679	100.871047360524
115.072661036888	153.449533574861	100.145567648692
115.334659565962	153.883531434777	100.554445867983
115.617085027229	153.750349356255	100.882518183945
115.169095954579	153.4160023681	100.858587685314
115.658914633153	153.171347357168	100.075617890812
115.559498079886	152.087957633535	100.40963837839
114.285110464114	153.096420888298	99.7020986151675
114.744718079396	153.943076264284	100.55439447593
114.626582939827	153.171674039365	100.10741016878
113.844142559786	153.97900333812	99.8009140692021
114.265416817354	153.051826466699	99.3043876714047
115.499782279655	153.005494135929	99.3669044471765
115.094306201959	152.942778860165	99.5612173765256
113.980856098624	153.409734215899	99.7443835078605
114.56720496906	152.699673319239	99.2440714021308
114.975332704913	152.154266202689	99.4441569999502
114.465936263537	151.914637953833	99.0152600834803
114.134391230398	153.879283994634	99.8017617033438
114.360952762019	151.497048065317	99.6258856165245
113.797886098857	152.60936952883	99.8920221678175
115.140148193924	153.343489203975	99.4770609307236
115.369994477967	153.076606441814	99.379274445177
115.051675975356	153.27678370701	98.9915651524194
115.513131573595	152.993787731968	99.0465167605663
114.756119737607	153.542300671818	99.8463566038847
114.809476482581	152.561764674407	99.7475648040193
114.368633951749	152.260718291703	99.3290016407665
114.947576970481	151.980354785327	99.1642524948384
114.909944896711	152.797638526285	99.8293497406245
114.009996854149	152.475035898715	99.847911889145
115.610545127649	153.213241925488	98.9531124067449
114.615226046625	153.339150567821	99.902095089984
114.892395973439	153.003442534477	98.7790981035552
114.872719074089	153.566806818381	99.3004329644345
113.661700893606	152.821360129748	99.8600507978922
113.780680435269	153.187196330767	99.5900750906168
114.056914764528	152.899849089033	100.085473636447
114.146307580199	153.537603854944	98.9682340246335
114.266286667406	152.762632600821	99.6446674672162
114.40608641193	152.48500358549	99.4476703965239
114.93293102167	152.508277600824	99.5994737211912
114.778649547042	153.141389573933	99.3172510722628
114.919063065765	152.461596162413	99.0041476170085
114.460771176632	152.913765285895	99.5741969297744
114.3695706191	152.870801537863	99.8284265258813
113.779759602037	152.504689056526	99.6175114934117
115.179453974574	152.222058055893	99.0108471240142
115.2742466297	152.53826842758	99.5276644723194
114.878103492301	153.258226962495	100.042412463602
114.993133205733	153.917431743586	100.123013199068
114.719763906999	153.046836898028	100.408039416535
114.783552406865	153.411775980744	99.968672065826
114.2738839936	152.933913205141	99.1494479574809
115.015689657823	153.549335370391	99.9807739681376
